Athlete,Year,University,Time,Adjusted Time,Meet,Start Date,End Date,Time_S,apcpsfc,spfh2m,pressfc,ugrd10m,tmp2m,vgrd10m,celsius,real_days_year,adj_S,previous_time,PR,farenheit,wet_bulb,heat_index,rh2m,days_since_event
n84,SO-2,u19,14:28.6,14:28.6,m2,4/29/12,4/29/12,868,0,0.0070754,100557.9766,1.340000033,283.2600098,-3.700000048,10.1100098,120,868,884,865,50.19801764,9.28226068,49.26594841,92.51338315,23
n224,SR-4,u1,14:40.5,14:40.5,m2,4/29/12,4/29/12,880,0,0.0070754,100557.9766,1.340000033,283.2600098,-3.700000048,10.1100098,120,880,875,871,50.19801764,9.28226068,49.26594841,92.51338315,0
n83,FR-1,u19,14:43.5,14:43.5,m2,4/29/12,4/29/12,883,0,0.0070754,100557.9766,1.340000033,283.2600098,-3.700000048,10.1100098,120,883,853,847,50.19801764,9.28226068,49.26594841,92.51338315,8
n72,SO-2,u32,14:33.2,14:33.2,m42,5/6/11,5/7/11,873,0,0.0059984,99727.60156,-1,283.3099976,2.279999971,10.1599976,127,873,840,834,50.28799568,7.8400094,48.66042044,77.52394036,8
n137,SR-4,u32,14:47.9,14:47.9,m42,5/6/11,5/7/11,887,0,0.0059984,99727.60156,-1,283.3099976,2.279999971,10.1599976,127,887,858,858,50.28799568,7.8400094,48.66042044,77.52394036,8
n225,JR-3,u32,15:12.3,15:12.3,m42,5/6/11,5/7/11,912,0,0.0059984,99727.60156,-1,283.3099976,2.279999971,10.1599976,127,912,893,893,50.28799568,7.8400094,48.66042044,77.52394036,15
n226,SR-4,u46,13:38.0,13:38.0,m43,5/29/14,5/31/14,817,0,0.0153965,97000.57031,-3.25999999,296.0599976,1.370000005,22.9099976,151,817,822,806,73.23799568,21.10528093,74.30125866,85.94603005,13
n87,JR-3,u3,14:11.6,14:11.6,m43,5/29/14,5/31/14,851,0,0.0153965,97000.57031,-3.25999999,296.0599976,1.370000005,22.9099976,151,851,825,825,73.23799568,21.10528093,74.30125866,85.94603005,13
n23,SR-4,u2,13:43.6,13:43.6,m43,5/29/14,5/31/14,823,0,0.0153965,97000.57031,-3.25999999,296.0599976,1.370000005,22.9099976,151,823,821,798,73.23799568,21.10528093,74.30125866,85.94603005,13
n38,SR-4,u3,14:11.9,14:11.9,m43,5/29/14,5/31/14,851,0,0.0153965,97000.57031,-3.25999999,296.0599976,1.370000005,22.9099976,151,851,825,811,73.23799568,21.10528093,74.30125866,85.94603005,27
n228,FR-1,u3,18:13:48,18:13:48,m43,5/29/14,5/31/14,828,0,0.0153965,97000.57031,-3.25999999,296.0599976,1.370000005,22.9099976,151,828,826,826,73.23799568,21.10528093,74.30125866,85.94603005,43
n219,JR-3,u1,14:12.9,14:12.9,m43,5/29/14,5/31/14,852,0,0.0153965,97000.57031,-3.25999999,296.0599976,1.370000005,22.9099976,151,852,830,813,73.23799568,21.10528093,74.30125866,85.94603005,13
n116,SR-4,u18,13:48.4,13:48.4,m43,5/29/14,5/31/14,828,0,0.0153965,97000.57031,-3.25999999,296.0599976,1.370000005,22.9099976,151,828,872,817,73.23799568,21.10528093,74.30125866,85.94603005,13
n31,SR-4,u17,14:13.2,14:13.2,m43,5/29/14,5/31/14,853,0,0.0153965,97000.57031,-3.25999999,296.0599976,1.370000005,22.9099976,151,853,849,808,73.23799568,21.10528093,74.30125866,85.94603005,13
n12,SR-4,u3,13:48.6,13:48.6,m43,5/29/14,5/31/14,828,0,0.0153965,97000.57031,-3.25999999,296.0599976,1.370000005,22.9099976,151,828,825,812,73.23799568,21.10528093,74.30125866,85.94603005,13
n37,JR-3,u18,14:18.7,14:18.7,m43,5/29/14,5/31/14,858,0,0.0153965,97000.57031,-3.25999999,296.0599976,1.370000005,22.9099976,151,858,874,807,73.23799568,21.10528093,74.30125866,85.94603005,13
n205,JR-3,u23,13:51.9,13:51.9,m43,5/29/14,5/31/14,831,0,0.0153965,97000.57031,-3.25999999,296.0599976,1.370000005,22.9099976,151,831,851,837,73.23799568,21.10528093,74.30125866,85.94603005,13
n77,JR-3,u34,13:52.0,13:52.0,m43,5/29/14,5/31/14,832,0,0.0153965,97000.57031,-3.25999999,296.0599976,1.370000005,22.9099976,151,832,830,827,73.23799568,21.10528093,74.30125866,85.94603005,27
n229,SR-4,u13,13:52.8,13:52.8,m43,5/29/14,5/31/14,832,0,0.0153965,97000.57031,-3.25999999,296.0599976,1.370000005,22.9099976,151,832,840,809,73.23799568,21.10528093,74.30125866,85.94603005,14
n127,JR-3,u1,13:58.6,13:58.6,m43,5/29/14,5/31/14,838,0,0.0153965,97000.57031,-3.25999999,296.0599976,1.370000005,22.9099976,151,838,861,816,73.23799568,21.10528093,74.30125866,85.94603005,13
n200,JR-3,u9,13:59.9,13:59.9,m43,5/29/14,5/31/14,839,0,0.0153965,97000.57031,-3.25999999,296.0599976,1.370000005,22.9099976,151,839,829,829,73.23799568,21.10528093,74.30125866,85.94603005,27
n17,SR-4,u6,14:02.5,14:02.5,m43,5/29/14,5/31/14,842,0,0.0153965,97000.57031,-3.25999999,296.0599976,1.370000005,22.9099976,151,842,844,814,73.23799568,21.10528093,74.30125866,85.94603005,27
n230,SO-2,u3,14:18.7,14:18.7,m43,5/29/14,5/31/14,858,0,0.0153965,97000.57031,-3.25999999,296.0599976,1.370000005,22.9099976,151,858,866,837,73.23799568,21.10528093,74.30125866,85.94603005,13
n231,SO-2,u6,14:20.8,14:20.8,m43,5/29/14,5/31/14,860,0,0.0153965,97000.57031,-3.25999999,296.0599976,1.370000005,22.9099976,151,860,850,828,73.23799568,21.10528093,74.30125866,85.94603005,13
n232,SR-4,u13,14:22.1,14:22.1,m43,5/29/14,5/31/14,862,0,0.0153965,97000.57031,-3.25999999,296.0599976,1.370000005,22.9099976,151,862,841,834,73.23799568,21.10528093,74.30125866,85.94603005,14
